what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514779306
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741514781189
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514782984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514784972
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514785270
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514790736
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514790746
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514879442
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741514882459
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1741514895144
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1741514900160
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741514904825
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1741514919815
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741514922148
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514927162
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514930939
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514930957
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514932765
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1741514932777
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741514936309
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741514936342
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514970240
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741515114669
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741515116994
opened,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1741515117872
