what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1741468790869
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741468801848
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741468802952
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741468803404
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741468803787
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741468804229
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468810660
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468817986
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468820882
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468828439
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468832591
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468853147
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741468857509
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468862689
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468870415
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741468874931
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1741468877896
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1741468878596
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468882048
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468891911
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741468895667
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1741468897616
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468904122
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468904373
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741468924539
