what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1741514442940
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741514446172
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741514446173
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514490576
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514490596
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514490622
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514496339
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514500783
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514502672
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514502703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514505537
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1741514505537
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741514509138
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741514509177
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741514542539
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741514543387
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741514543409
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1741514577549
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1741514592714
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514623294
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741514623514
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1741514641109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741514648763
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1741514651042
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1741514661217
