what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468104221
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468119930
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468132568
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468138991
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468144718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468147198
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468149862
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468153780
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468160452
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468166314
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741468166550
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741468166590
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468169356
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468172078
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741468173544
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468177397
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468181432
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741468181604
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741468181636
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741468184650
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468190616
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468196415
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468202566
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468212156
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1741468212316
