what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741468518081
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1741468528849
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741468528865
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468534274
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468535969
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468536193
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468537824
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1741468537857
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741468537902
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741468537939
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1741468540895
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741468540897
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468548366
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468549869
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1741468549904
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741468549950
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741468549981
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1741468559300
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741468559316
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468568395
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741468579099
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741468583346
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741468585173
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741468585702
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1741468610561
