what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469745353
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469748395
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469748437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469750262
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1741469750277
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741469754346
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741469754388
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1741469782257
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741469797213
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741469801881
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741469802762
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741469803722
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741469813799
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741469814373
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741469816248
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1741469818956
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469826974
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469842070
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469845191
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469858368
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1741469863123
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469863751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469867379
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1741469870188
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741469870686
